store, eta, time
8509,20-35,2022-12-24 04:02:30
8505,11-21,2022-12-24 04:02:29
8513,25-35,2022-12-24 04:02:29
8511,15-30,2022-12-24 04:02:29
8512,16-31,2022-12-24 04:02:29
8516,20-35,2022-12-24 04:02:29
8475,15-30,2022-12-24 04:02:28
8485,20-30,2022-12-24 04:02:28
8514,20-30,2022-12-24 04:02:29
8521,20-30,2022-12-24 04:02:29
8529,20-30,2022-12-24 04:02:29
8526,20-30,2022-12-24 04:02:29
8518,20-35,2022-12-24 04:02:29
8530,20-30,2022-12-24 04:02:29
8519,15-25,2022-12-24 04:02:29
8527,20-35,2022-12-24 04:02:29
8520,20-30,2022-12-24 04:02:29
8528,15-25,2022-12-24 04:02:29
8523,20-30,2022-12-24 04:02:29
8536,20-30,2022-12-24 04:02:29
8540,15-25,2022-12-24 04:02:30
8539,15-15,2022-12-24 04:02:30
8533,25-35,2022-12-24 04:02:29
8544,20-30,2022-12-24 04:02:30
8548,12-25,2022-12-24 04:02:30
8549,30-40,2022-12-24 04:02:30
8552,12-12,2022-12-24 04:02:30
8541,15-25,2022-12-24 04:02:30
8550,15-25,2022-12-24 04:02:30
8551,20-30,2022-12-24 04:02:30
8547,20-33,2022-12-24 04:02:30
8546,30-40,2022-12-24 04:02:30
8542,22-32,2022-12-24 04:02:30
8545,20-30,2022-12-24 04:02:30
8538,20-30,2022-12-24 04:02:30
8537,15-25,2022-12-24 04:02:30
8558,20-30,2022-12-24 04:02:30
8554,12-12,2022-12-24 04:02:30
8531,20-30,2022-12-24 04:02:29
8563,10-20,2022-12-24 04:02:31
8553,12-12,2022-12-24 04:02:30
8560,35-45,2022-12-24 04:02:31
8555,11-21,2022-12-24 04:02:30
8556,11-21,2022-12-24 04:02:30
8559,20-30,2022-12-24 04:02:31
8561,12-22,2022-12-24 04:02:31
8564,15-25,2022-12-24 04:02:31
8565,15-25,2022-12-24 04:02:31
8557,35-50,2022-12-24 04:02:31
8569,20-30,2022-12-24 04:02:31
8577,18-28,2022-12-24 04:02:31
8575,14-24,2022-12-24 04:02:31
8576,20-20,2022-12-24 04:02:31
8573,35-45,2022-12-24 04:02:31
8566,12-21,2022-12-24 04:02:31
8562,11-21,2022-12-24 04:02:31
8572,20-30,2022-12-24 04:02:31
8568,20-30,2022-12-24 04:02:31
8571,20-30,2022-12-24 04:02:31
8570,20-25,2022-12-24 04:02:31
8578,20-30,2022-12-24 04:02:32
8574,,2022-12-24 03:58:00
8580,35-45,2022-12-24 04:02:31
8582,20-30,2022-12-24 04:02:32
8585,20-30,2022-12-24 04:02:32
8589,20-20,2022-12-24 04:02:32
8586,11-21,2022-12-24 04:02:32
8583,20-30,2022-12-24 04:02:31
8592,15-25,2022-12-24 04:02:32
8594,20-30,2022-12-24 04:02:32
8591,16-26,2022-12-24 04:02:32
8584,35-45,2022-12-24 04:02:31
8587,20-30,2022-12-24 04:02:32
8581,20-30,2022-12-24 04:02:31
8588,20-25,2022-12-24 04:02:32
8595,11-21,2022-12-24 04:02:32
8604,20-35,2022-12-24 06:02:32
8593,20-30,2022-12-24 04:02:32
8615,25-35,2022-12-24 07:02:32
8622,12-22,2022-12-24 07:02:32
8612,20-30,2022-12-24 07:02:32
8596,20-35,2022-12-24 04:02:32
8626,15-30,2022-12-24 07:02:33
8614,13-28,2022-12-24 07:02:32
8597,11-21,2022-12-24 04:02:32
8603,15-25,2022-12-24 07:02:32
8619,15-30,2022-12-24 07:02:33
8627,15-30,2022-12-24 07:02:33
8620,20-30,2022-12-24 07:02:32
8618,15-25,2022-12-24 06:02:32
8608,13-23,2022-12-24 07:02:32
8600,20-30,2022-12-24 05:02:32
8632,15-30,2022-12-24 07:02:33
8631,2-12,2022-12-24 07:02:33
8629,16-26,2022-12-24 07:02:33
8633,15-30,2022-12-24 07:02:33
8640,15-25,2022-12-24 07:02:33
8634,15-25,2022-12-24 07:02:33
8637,20-30,2022-12-24 07:02:33
8630,15-30,2022-12-24 07:02:33
8635,14-24,2022-12-24 07:02:33
8639,14-24,2022-12-24 07:02:33
8638,20-30,2022-12-24 06:02:33
8636,20-30,2022-12-24 06:02:33
8642,15-25,2022-12-24 07:02:33
8641,20-30,2022-12-24 07:02:33
8643,15-30,2022-12-24 07:02:33
8645,13-23,2022-12-24 07:02:33
8647,20-30,2022-12-24 07:02:33
8646,14-24,2022-12-24 07:02:33
8649,20-30,2022-12-24 07:02:33
8650,20-30,2022-12-24 05:02:34
8610,20-30,2022-12-24 07:02:32
8648,20-30,2022-12-24 07:02:33
8655,11-21,2022-12-24 05:02:34
8654,30-40,2022-12-24 05:02:34
8657,13-23,2022-12-24 04:02:34
8652,15-25,2022-12-24 05:02:34
8653,20-30,2022-12-24 05:02:34
8651,20-30,2022-12-24 05:02:34
8656,20-30,2022-12-24 05:02:34
8660,30-40,2022-12-24 05:02:34
8659,24-34,2022-12-24 05:02:34
8661,15-25,2022-12-24 05:02:34
8658,20-30,2022-12-24 05:02:34
8665,30-40,2022-12-24 05:02:34
8663,20-30,2022-12-24 05:02:34
8664,11-21,2022-12-24 05:02:34
8668,20-30,2022-12-24 05:02:34
8662,30-40,2022-12-24 05:02:34
8669,24-34,2022-12-24 05:02:34
8667,15-25,2022-12-24 05:02:35
8666,11-21,2022-12-24 05:02:34
8681,20-35,2022-12-24 04:02:35
8682,20-30,2022-12-24 04:02:35
8684,20-30,2022-12-24 04:02:35
8680,35-45,2022-12-24 04:02:35
8685,20-30,2022-12-24 04:02:35
8686,20-30,2022-12-24 04:02:35
8689,35-45,2022-12-24 04:02:35
8687,25-25,2022-12-24 04:02:35
8683,20-30,2022-12-24 04:02:35
8688,18-28,2022-12-24 04:02:35
8692,18-28,2022-12-24 04:02:35
8691,20-30,2022-12-24 04:02:35
8693,20-30,2022-12-24 04:02:35
8694,20-30,2022-12-24 04:02:35
8690,18-28,2022-12-24 04:02:35
8699,15-25,2022-12-24 04:02:35
8697,12-12,2022-12-24 04:02:35
8695,15-25,2022-12-24 04:02:35
8696,20-30,2022-12-24 04:02:35
8705,20-30,2022-12-24 07:02:35
8704,12-27,2022-12-24 07:02:35
8708,30-40,2022-12-24 06:02:35
8710,12-27,2022-12-24 07:02:36
8711,,2022-12-24 06:58:04
8709,,2022-12-24 06:58:04
8713,13-23,2022-12-24 06:02:36
8712,15-25,2022-12-24 06:02:35
8714,25-35,2022-12-24 06:02:36
8716,12-27,2022-12-24 07:02:36
8720,12-27,2022-12-24 07:02:36
8722,15-25,2022-12-24 06:02:36
8717,13-23,2022-12-24 06:02:36
8723,15-25,2022-12-24 06:02:36
8719,20-30,2022-12-24 07:02:36
8724,30-40,2022-12-24 06:57:36
8726,12-27,2022-12-24 06:02:36
8725,15-25,2022-12-24 07:02:36
8718,20-35,2022-12-24 06:02:36
8752,15-25,2022-12-24 07:02:36
8750,13-23,2022-12-24 07:02:36
8753,,2022-12-24 06:58:05
8762,25-35,2022-12-24 07:02:36
8751,25-35,2022-12-24 07:02:36
8761,14-24,2022-12-24 07:02:36
8756,25-35,2022-12-24 07:02:36
8767,12-22,2022-12-24 07:02:37
8763,25-35,2022-12-24 07:02:36
8765,15-25,2022-12-24 07:02:37
8768,12-22,2022-12-24 07:02:37
8764,25-35,2022-12-24 07:02:36
8766,15-25,2022-12-24 07:02:37
8771,14-24,2022-12-24 07:02:37
8770,15-25,2022-12-24 07:02:37
8769,25-35,2022-12-24 07:02:37
8772,16-21,2022-12-24 07:02:37
8773,17-27,2022-12-24 07:02:37
8775,15-25,2022-12-24 07:02:37
8777,16-21,2022-12-24 07:02:37
8776,14-24,2022-12-24 07:02:37
8781,21-31,2022-12-24 06:02:37
8784,20-30,2022-12-24 06:02:37
8785,12-27,2022-12-24 06:02:37
8782,21-26,2022-12-24 06:02:37
8786,20-30,2022-12-24 06:02:37
8788,20-30,2022-12-24 06:02:37
8789,11-21,2022-12-24 06:02:37
8791,12-27,2022-12-24 06:02:37
8793,20-30,2022-12-24 06:02:38
8792,15-25,2022-12-24 06:02:38
8795,20-30,2022-12-24 06:02:38
8790,13-23,2022-12-24 06:02:37
8800,25-35,2022-12-24 07:02:38
8798,15-25,2022-12-24 06:02:38
8796,15-25,2022-12-24 06:02:38
8803,15-25,2022-12-24 07:02:38
8806,20-30,2022-12-24 07:02:38
8801,20-30,2022-12-24 06:02:38
8804,15-25,2022-12-24 07:02:38
8802,15-25,2022-12-24 07:02:38
8808,,2022-12-24 06:58:07
8811,20-25,2022-12-24 07:02:38
8807,20-30,2022-12-24 07:02:38
8809,15-25,2022-12-24 07:02:38
8810,15-20,2022-12-24 07:02:38
8814,20-30,2022-12-24 07:02:38
8816,20-30,2022-12-24 07:02:38
8817,15-25,2022-12-24 07:02:38
8812,,2022-12-24 06:58:07
8815,15-25,2022-12-24 07:02:38
8818,14-24,2022-12-24 07:02:38
8819,15-25,2022-12-24 07:02:39
8823,12-22,2022-12-24 07:02:39
8813,15-25,2022-12-24 07:02:38
8836,15-30,2022-12-24 07:02:39
8824,20-30,2022-12-24 07:02:39
8821,20-30,2022-12-24 07:02:39
8820,14-24,2022-12-24 07:02:39
8825,,2022-12-24 06:58:08
8829,,2022-12-24 06:58:08
8840,25-31,2022-12-24 07:02:39
8839,15-25,2022-12-24 07:02:39
8842,20-25,2022-12-24 07:02:39
8826,13-23,2022-12-24 07:02:39
8843,,2022-12-24 06:58:08
8831,20-35,2022-12-24 06:02:39
8847,15-30,2022-12-24 07:02:39
8830,25-35,2022-12-24 07:02:39
8841,12-22,2022-12-24 07:02:39
8844,20-30,2022-12-24 07:02:39
8845,20-30,2022-12-24 07:02:39
8846,20-30,2022-12-24 07:02:44
8848,15-25,2022-12-24 07:02:39
8849,14-24,2022-12-24 07:02:40
8853,15-30,2022-12-24 07:02:40
8852,15-25,2022-12-24 07:02:40
8858,20-30,2022-12-24 07:02:40
8855,14-24,2022-12-24 07:02:40
8857,20-30,2022-12-24 07:02:40
8851,25-35,2022-12-24 07:02:40
8863,15-25,2022-12-24 07:02:40
8865,15-25,2022-12-24 07:02:40
8862,15-25,2022-12-24 06:02:40
8850,25-35,2022-12-24 07:02:40
8864,15-25,2022-12-24 07:02:40
8854,25-35,2022-12-24 07:02:40
8859,14-24,2022-12-24 07:02:40
8869,15-25,2022-12-24 07:02:40
8870,15-25,2022-12-24 07:02:40
8868,15-25,2022-12-24 07:02:40
8876,15-25,2022-12-24 07:02:41
8874,12-22,2022-12-24 07:02:41
8866,20-30,2022-12-24 07:02:40
8867,20-30,2022-12-24 07:02:40
8873,20-30,2022-12-24 07:02:41
8878,14-24,2022-12-24 07:02:41
8877,15-25,2022-12-24 07:02:41
8879,15-25,2022-12-24 07:02:41
8861,20-30,2022-12-24 07:02:40
8871,15-25,2022-12-24 07:02:40
8888,20-35,2022-12-24 07:02:41
8884,20-30,2022-12-24 07:02:41
8881,15-25,2022-12-24 07:02:41
8899,20-30,2022-12-24 07:02:42
8898,20-30,2022-12-24 07:02:41
8897,15-25,2022-12-24 07:02:41
8886,20-30,2022-12-24 07:02:41
8890,20-30,2022-12-24 07:02:41
8891,20-30,2022-12-24 07:02:41
8895,18-28,2022-12-24 07:02:41
8856,20-30,2022-12-24 07:02:40
8903,14-24,2022-12-24 07:02:41
8901,14-24,2022-12-24 07:02:41
8902,20-30,2022-12-24 07:02:42
8905,,2022-12-24 06:58:11
8907,15-30,2022-12-24 07:02:42
8906,,2022-12-24 06:58:11
8909,15-25,2022-12-24 07:02:42
8908,20-30,2022-12-24 07:02:42
8904,30-40,2022-12-24 07:02:42
8912,20-35,2022-12-24 07:02:42
8910,20-30,2022-12-24 07:02:42
8911,20-35,2022-12-24 07:02:42
8914,20-30,2022-12-24 07:02:42
8913,20-35,2022-12-24 07:02:42
8915,20-30,2022-12-24 07:02:42
8916,21-31,2022-12-24 07:02:42
8917,18-28,2022-12-24 07:02:42
8918,15-25,2022-12-24 07:02:42
8924,15-25,2022-12-24 07:02:42
8921,15-25,2022-12-24 07:02:42
8923,20-30,2022-12-24 07:02:42
8927,15-25,2022-12-24 07:02:43
8920,15-25,2022-12-24 07:02:42
8919,16-21,2022-12-24 07:02:42
8922,17-27,2022-12-24 07:02:42
8925,20-30,2022-12-24 07:02:42
8926,20-30,2022-12-24 07:02:43
8929,,2022-12-24 06:58:11
8930,15-25,2022-12-24 07:02:43
8932,14-24,2022-12-24 07:02:43
8934,15-25,2022-12-24 07:02:43
8936,20-30,2022-12-24 07:02:43
8931,20-30,2022-12-24 07:02:43
8938,20-30,2022-12-24 07:02:43
8937,15-25,2022-12-24 07:02:43
8935,30-40,2022-12-24 07:02:43
8940,15-30,2022-12-24 07:02:43
8945,15-25,2022-12-24 07:02:43
8941,15-25,2022-12-24 07:02:43
8875,15-25,2022-12-24 07:02:41
8944,20-30,2022-12-24 07:02:43
8943,15-25,2022-12-24 07:02:43
8946,15-30,2022-12-24 07:02:43
8947,12-22,2022-12-24 07:02:43
8952,15-25,2022-12-24 07:02:44
8951,15-30,2022-12-24 07:02:44
8949,20-30,2022-12-24 07:02:43
8948,20-30,2022-12-24 07:02:43
8953,15-25,2022-12-24 07:02:43
8955,15-25,2022-12-24 07:02:44
8954,20-30,2022-12-24 07:02:43
8958,20-30,2022-12-24 07:02:44
8956,20-30,2022-12-24 07:02:44
8957,20-30,2022-12-24 07:02:44
8960,20-30,2022-12-24 07:02:44
8959,15-25,2022-12-24 07:02:44
8896,15-25,2022-12-24 07:02:41
8965,20-30,2022-12-24 07:02:44
8961,14-24,2022-12-24 07:02:44
8950,20-30,2022-12-24 07:02:44
8963,20-30,2022-12-24 07:02:44
8966,20-30,2022-12-24 07:02:44
8962,20-30,2022-12-24 07:02:44
8972,20-30,2022-12-24 07:02:44
8968,15-25,2022-12-24 07:02:44
8970,20-35,2022-12-24 07:02:44
8969,15-25,2022-12-24 07:02:44
8973,20-30,2022-12-24 07:02:44
8977,20-30,2022-12-24 07:02:44
8975,15-25,2022-12-24 07:02:44
8974,20-30,2022-12-24 07:02:44
8967,15-25,2022-12-24 07:02:44
8980,14-24,2022-12-24 07:02:45
8979,20-30,2022-12-24 07:02:44
8978,14-24,2022-12-24 07:02:45
8986,25-35,2022-12-24 07:02:45
8987,15-20,2022-12-24 07:02:45
8981,20-30,2022-12-24 07:02:45
8982,20-30,2022-12-24 07:02:45
8988,15-25,2022-12-24 07:02:45
8989,15-25,2022-12-24 07:02:45
8984,30-45,2022-12-24 07:02:45
8983,15-25,2022-12-24 07:02:45
8991,15-25,2022-12-24 07:02:45
8992,,2022-12-24 06:58:14
8996,21-36,2022-12-24 07:02:45
8995,15-25,2022-12-24 07:02:45
8994,20-30,2022-12-24 07:02:45
8997,20-30,2022-12-24 07:02:45
8993,30-40,2022-12-24 07:02:45
9020,20-30,2022-12-24 07:02:45
9045,30-45,2022-12-24 04:02:46
9032,30-41,2022-12-24 04:02:46
9030,20-30,2022-12-24 04:02:46
9046,20-30,2022-12-24 04:02:46
9038,20-30,2022-12-24 04:02:46
9033,20-30,2022-12-24 04:02:46
9043,20-30,2022-12-24 04:02:46
9039,13-23,2022-12-24 04:02:46
9035,16-26,2022-12-24 04:02:46
9053,15-25,2022-12-24 07:02:46
9062,15-30,2022-12-24 07:02:47
9065,15-25,2022-12-24 07:02:47
9056,15-25,2022-12-24 07:02:47
9061,13-28,2022-12-24 07:02:47
9064,15-25,2022-12-24 07:02:47
9055,20-30,2022-12-24 07:02:47
9066,20-30,2022-12-24 07:02:47
9057,20-30,2022-12-24 07:02:46
9031,15-30,2022-12-24 04:02:46
9067,30-40,2022-12-24 07:02:47
9068,20-30,2022-12-24 07:02:47
9074,20-30,2022-12-24 07:02:47
9072,15-25,2022-12-24 07:02:47
9070,30-45,2022-12-24 07:02:47
9075,50-60,2022-12-24 07:02:47
9076,20-30,2022-12-24 07:02:47
9071,13-28,2022-12-24 07:02:47
9077,40-50,2022-12-24 07:02:47
9078,20-30,2022-12-24 07:02:47
8892,20-30,2022-12-24 07:02:41
9080,14-24,2022-12-24 07:02:47
9084,20-30,2022-12-24 07:02:48
9082,20-30,2022-12-24 07:02:47
9079,20-30,2022-12-24 07:02:47
9083,12-27,2022-12-24 07:02:47
9087,25-35,2022-12-24 07:02:48
9086,20-30,2022-12-24 07:02:48
9069,30-40,2022-12-24 07:02:47
9081,20-30,2022-12-24 07:02:47
9090,15-25,2022-12-24 07:02:48
9089,20-30,2022-12-24 07:02:48
9088,20-35,2022-12-24 07:02:48
9092,15-25,2022-12-24 07:02:48
9097,20-30,2022-12-24 07:02:48
9098,20-30,2022-12-24 07:02:48
9094,20-30,2022-12-24 07:02:48
9085,20-30,2022-12-24 07:02:48
9095,12-27,2022-12-24 07:02:48
9105,20-35,2022-12-24 05:02:48
9102,14-24,2022-12-24 05:02:48
9104,13-23,2022-12-24 05:02:48
9110,15-25,2022-12-24 05:02:48
9109,13-23,2022-12-24 05:02:48
9101,14-24,2022-12-24 05:02:48
9112,13-23,2022-12-24 05:02:49
9111,15-25,2022-12-24 05:02:48
9106,13-23,2022-12-24 05:02:48
9103,13-23,2022-12-24 05:02:48
9113,15-25,2022-12-24 05:02:49
9108,15-25,2022-12-24 05:02:48
9114,15-25,2022-12-24 05:02:49
9116,13-23,2022-12-24 05:02:49
9121,20-30,2022-12-24 07:02:49
9115,15-25,2022-12-24 05:02:49
9117,14-29,2022-12-24 05:02:49
9120,14-24,2022-12-24 05:02:49
9119,20-30,2022-12-24 05:02:49
9118,13-23,2022-12-24 05:02:49
9122,20-30,2022-12-24 07:02:49
9124,20-35,2022-12-24 07:02:49
9125,10-20,2022-12-24 07:02:49
9126,20-20,2022-12-24 07:02:49
9128,50-60,2022-12-24 07:02:49
9129,15-25,2022-12-24 07:02:49
9131,13-23,2022-12-24 07:02:49
9130,12-27,2022-12-24 07:02:49
9123,20-20,2022-12-24 07:02:49
9133,18-28,2022-12-24 07:02:49
9134,13-28,2022-12-24 07:02:49
9137,15-25,2022-12-24 07:02:50
9138,15-25,2022-12-24 07:02:50
9136,20-30,2022-12-24 07:02:49
9160,20-30,2022-12-24 06:02:50
9135,15-25,2022-12-24 07:02:49
9150,15-25,2022-12-24 07:02:50
9132,20-30,2022-12-24 07:02:49
9161,20-30,2022-12-24 06:02:50
9163,20-30,2022-12-24 06:02:50
9166,15-25,2022-12-24 06:02:50
9170,15-25,2022-12-24 06:02:50
9167,20-30,2022-12-24 06:02:50
9168,20-35,2022-12-24 06:02:50
9165,15-25,2022-12-24 06:02:50
9175,20-30,2022-12-24 06:02:50
9174,20-30,2022-12-24 06:02:50
9169,20-35,2022-12-24 06:02:50
9177,20-35,2022-12-24 06:02:50
9176,20-30,2022-12-24 06:02:50
9180,15-25,2022-12-24 06:02:50
9178,20-30,2022-12-24 06:02:50
9181,20-30,2022-12-24 06:02:51
9162,20-30,2022-12-24 06:02:50
9182,20-30,2022-12-24 06:02:50
9183,20-30,2022-12-24 06:02:51
9185,20-30,2022-12-24 06:02:50
9186,20-30,2022-12-24 06:02:51
9188,15-25,2022-12-24 06:02:51
9190,13-23,2022-12-24 06:02:51
9191,20-30,2022-12-24 06:02:51
9189,15-25,2022-12-24 06:02:51
9193,20-30,2022-12-24 06:02:51
9195,20-30,2022-12-24 06:02:51
9194,20-30,2022-12-24 06:02:51
9196,20-30,2022-12-24 06:02:51
9200,20-30,2022-12-24 05:02:51
9192,20-30,2022-12-24 06:02:51
9197,15-25,2022-12-24 06:02:51
9201,13-25,2022-12-24 05:02:51
9202,15-25,2022-12-24 05:02:51
9198,15-25,2022-12-24 06:02:51
9204,15-15,2022-12-24 04:57:51
9187,20-30,2022-12-24 06:02:51
9205,15-30,2022-12-24 05:02:52
9208,14-29,2022-12-24 05:02:52
9213,11-21,2022-12-24 04:57:52
9211,20-30,2022-12-24 05:02:52
9184,13-23,2022-12-24 06:02:50
9214,14-24,2022-12-24 05:02:52
9206,13-23,2022-12-24 05:02:52
9216,14-24,2022-12-24 05:02:52
9222,24-34,2022-12-24 06:02:52
9212,18-28,2022-12-24 05:02:52
9210,21-36,2022-12-24 05:02:52
9221,12-27,2022-12-24 06:02:52
9203,20-30,2022-12-24 05:02:51
9226,20-30,2022-12-24 05:57:52
9224,15-25,2022-12-24 06:02:52
9223,12-22,2022-12-24 05:57:52
9225,20-30,2022-12-24 05:57:52
9228,20-30,2022-12-24 06:02:52
9227,20-30,2022-12-24 05:57:52
9235,20-30,2022-12-24 05:57:52
9229,15-25,2022-12-24 06:02:52
9233,15-25,2022-12-24 05:57:52
9231,12-27,2022-12-24 05:57:52
9234,15-25,2022-12-24 05:57:53
9237,13-23,2022-12-24 05:57:52
9238,20-30,2022-12-24 05:57:53
9240,15-25,2022-12-24 04:57:53
9230,20-35,2022-12-24 06:02:52
9239,15-25,2022-12-24 05:57:53
9244,20-35,2022-12-24 05:57:53
9242,20-30,2022-12-24 05:57:53
9245,15-25,2022-12-24 05:57:53
9249,20-30,2022-12-24 05:57:53
9246,100-110,2022-12-24 05:57:53
9241,20-30,2022-12-24 05:57:53
9248,21-26,2022-12-24 05:57:53
9250,20-30,2022-12-24 05:57:53
9251,15-25,2022-12-24 05:57:53
9253,15-25,2022-12-24 05:57:53
9247,15-25,2022-12-24 04:57:53
9252,10-15,2022-12-24 05:57:53
9255,15-25,2022-12-24 05:57:53
9256,20-30,2022-12-24 05:57:53
9258,20-30,2022-12-24 05:57:53
9254,30-40,2022-12-24 05:57:53
9259,20-30,2022-12-24 05:57:53
9257,14-24,2022-12-24 05:57:53
9263,20-30,2022-12-24 05:57:54
9264,20-35,2022-12-24 05:57:54
9260,20-30,2022-12-24 05:57:54
9267,15-25,2022-12-24 05:57:54
9265,21-36,2022-12-24 05:57:54
9243,21-26,2022-12-24 05:57:53
9266,20-30,2022-12-24 05:57:54
9261,20-30,2022-12-24 05:57:54
9271,20-30,2022-12-24 05:57:54
9268,20-30,2022-12-24 05:57:54
9270,20-30,2022-12-24 05:57:54
9262,20-30,2022-12-24 05:57:54
9269,20-30,2022-12-24 05:57:54
9272,20-30,2022-12-24 05:57:54
9236,15-30,2022-12-24 06:02:52
9276,20-30,2022-12-24 05:57:54
9273,20-30,2022-12-24 05:57:54
9275,19-29,2022-12-24 05:57:54
9277,21-26,2022-12-24 05:57:54
9278,15-25,2022-12-24 05:57:54
9274,20-30,2022-12-24 05:57:54
9279,21-36,2022-12-24 05:57:54
9281,20-30,2022-12-24 05:57:55
9282,15-25,2022-12-24 05:57:54
9284,20-30,2022-12-24 05:57:54
9280,20-30,2022-12-24 05:57:54
9283,15-25,2022-12-24 05:57:55
9286,20-30,2022-12-24 05:57:55
9285,20-30,2022-12-24 05:57:55
9288,13-23,2022-12-24 05:57:55
9291,15-25,2022-12-24 05:57:55
9290,12-27,2022-12-24 05:57:55
9287,15-25,2022-12-24 05:57:55
9289,18-33,2022-12-24 05:57:55
9294,21-36,2022-12-24 05:57:55
9298,10-20,2022-12-24 05:57:55
9292,20-30,2022-12-24 05:57:55
9295,15-25,2022-12-24 05:57:55
9301,15-25,2022-12-24 04:57:55
9300,15-25,2022-12-24 04:57:55
9305,15-25,2022-12-24 04:57:55
9304,15-25,2022-12-24 04:57:55
9307,20-30,2022-12-24 04:57:56
9302,15-25,2022-12-24 04:57:55
9303,14-24,2022-12-24 04:57:55
9296,20-30,2022-12-24 05:57:55
9309,20-30,2022-12-24 04:57:56
9322,20-30,2022-12-24 05:57:56
9311,30-45,2022-12-24 04:57:56
9320,20-30,2022-12-24 05:57:56
9321,20-30,2022-12-24 05:57:56
9308,20-30,2022-12-24 04:57:56
9297,15-25,2022-12-24 05:57:55
9310,,2022-12-24 04:58:25
9319,18-28,2022-12-24 05:57:56
9323,15-25,2022-12-24 05:57:56
9306,14-24,2022-12-24 04:57:56
9324,20-30,2022-12-24 05:57:56
9326,14-24,2022-12-24 05:57:56
9327,20-30,2022-12-24 05:57:56
9330,13-23,2022-12-24 05:57:56
9329,15-25,2022-12-24 05:57:56
9331,21-26,2022-12-24 05:57:56
9334,14-24,2022-12-24 05:57:57
9328,25-25,2022-12-24 05:57:56
9332,21-31,2022-12-24 05:57:56
9335,20-30,2022-12-24 05:57:56
9336,12-22,2022-12-24 05:57:57
9333,12-22,2022-12-24 05:57:57
9325,13-23,2022-12-24 05:57:56
9339,21-26,2022-12-24 05:57:57
9337,20-35,2022-12-24 05:57:57
9342,15-25,2022-12-24 04:57:57
9340,17-27,2022-12-24 05:57:57
9341,15-25,2022-12-24 05:57:57
9338,20-30,2022-12-24 05:57:57
9348,13-28,2022-12-24 05:57:57
9343,15-25,2022-12-24 04:57:57
9347,13-23,2022-12-24 05:57:57
9344,15-25,2022-12-24 05:57:57
9345,20-30,2022-12-24 05:57:57
9346,15-25,2022-12-24 05:57:57
9349,20-30,2022-12-24 05:57:57
9352,30-40,2022-12-24 05:57:57
9351,30-40,2022-12-24 06:57:57
9354,30-40,2022-12-24 06:57:57
9312,,2022-12-24 04:58:25
9353,14-24,2022-12-24 06:57:57
9356,15-25,2022-12-24 06:57:57
9355,30-40,2022-12-24 06:57:57
9362,15-27,2022-12-24 05:57:57
9361,13-23,2022-12-24 05:57:58
9360,21-31,2022-12-24 05:57:57
9357,18-28,2022-12-24 06:57:57
9363,15-27,2022-12-24 05:57:58
9366,15-27,2022-12-24 05:57:58
9365,14-29,2022-12-24 05:57:58
9364,15-27,2022-12-24 05:57:58
9372,20-30,2022-12-24 05:57:58
9375,20-30,2022-12-24 05:57:58
9377,14-29,2022-12-24 05:57:58
9370,20-25,2022-12-24 04:57:58
9373,20-30,2022-12-24 05:57:58
9382,20-30,2022-12-24 05:57:58
9383,20-30,2022-12-24 05:57:58
9376,17-27,2022-12-24 05:57:58
9371,25-35,2022-12-24 05:57:58
9381,13-28,2022-12-24 05:57:58
9386,20-30,2022-12-24 03:57:59
9379,15-20,2022-12-24 05:57:58
9378,20-30,2022-12-24 05:57:58
9374,13-23,2022-12-24 05:57:58
9391,20-30,2022-12-24 03:57:59
9387,21-31,2022-12-24 03:57:59
9390,20-30,2022-12-24 03:57:59
9392,20-30,2022-12-24 03:57:59
9384,20-30,2022-12-24 05:57:58
9385,20-35,2022-12-24 03:57:58
9394,20-30,2022-12-24 03:57:59
9393,20-30,2022-12-24 03:57:59
9408,15-25,2022-12-24 05:57:59
9396,20-30,2022-12-24 03:57:59
9405,13-23,2022-12-24 05:57:59
9402,15-25,2022-12-24 05:57:59
9395,15-30,2022-12-24 03:57:59
9400,15-25,2022-12-24 05:57:59
9397,20-30,2022-12-24 03:57:59
9409,15-25,2022-12-24 05:57:59
9403,12-27,2022-12-24 05:57:59
9407,15-25,2022-12-24 05:57:59
9389,20-30,2022-12-24 03:57:59
9410,15-25,2022-12-24 05:57:59
9415,24-34,2022-12-24 05:57:59
9417,25-25,2022-12-24 05:57:59
9412,20-30,2022-12-24 05:57:59
9414,21-31,2022-12-24 05:57:59
9418,15-20,2022-12-24 05:57:59
9421,20-30,2022-12-24 05:58:00
9411,20-30,2022-12-24 05:57:59
9420,12-22,2022-12-24 05:58:00
9425,15-25,2022-12-24 03:58:00
9422,20-30,2022-12-24 05:58:00
9406,18-28,2022-12-24 05:57:59
9423,12-22,2022-12-24 05:58:00
9426,18-28,2022-12-24 03:58:00
9427,12-24,2022-12-24 03:58:00
9431,15-30,2022-12-24 03:58:00
9430,20-32,2022-12-24 03:58:00
9451,15-30,2022-12-24 06:58:00
9428,20-30,2022-12-24 03:58:00
9450,15-25,2022-12-24 06:58:00
9433,15-25,2022-12-24 03:58:00
9454,16-31,2022-12-24 06:58:00
9456,15-25,2022-12-24 06:58:00
9460,12-27,2022-12-24 06:58:01
9432,30-40,2022-12-24 03:58:00
9457,15-30,2022-12-24 06:58:00
9459,20-30,2022-12-24 06:58:00
